full_name,id,run_uuid,created_at,updated_at,repository_id,period_start_date,period_end_date,previous_period_start_date,previous_period_end_date,interval_weeks,sticky_metric_score,magnet_metric_score,Quadrant (calculated median),Transition,SIG change,developers_new_current_period,developers_total,developers_with_contributions_previous_period,developers_with_contributions_current_period,developers_with_contributions_previous_and_current_period,issues_count_current_period,issues_count_total,stargazers_count_current_period,stargazers_count_total,pull_requests_count_current_period,pull_requests_count_total,forks_count_current_period,forks_count_total,checkout_sha,Unnamed: 30,bugs_current_period,bugs_total,bugs_closed_current_period,bugs_closed_total,support_current_period,support_total,support_closed_current_period,support_closed_total,total_loc,total_kloc,total_lines,sig_volume_ranking,sig_volume_ranking_numeric,loc_complexity_per_risk,percentage_complexity_per_risk,loc_unit_size_per_risk,percentage_unit_size_per_risk,sig_complexity_ranking,sig_complexity_ranking_value,sig_unit_size_ranking,sig_unit_size_ranking_value,duplication_line_count,duplication_block_count,duplication_percentage,sig_duplication_ranking,sig_duplication_ranking_numeric,sig_analysability_ranking,sig_analysability_ranking_numeric,sig_changeability_ranking,sig_changeability_ranking_numeric,sig_testability_ranking,sig_testability_ranking_numeric,sig_overall_ranking_numeric,issues_average_duration_days,comments_total,comments_relevant_percentage,comments_relevant,comments_relevant_loc,comments_copyright,comments_copyright_loc,comments_auxiliary,comments_auxiliary_loc,comments_loc,comments_percentage,sig_comments_ranking,sig_comments_ranking_numeric,sig_analysability_ranking_no_unit_tests,sig_changeability_ranking_no_unit_tests,sig_testability_ranking_no_unit_tests,sig_overall_ranking_numeric_no_unit_tests
linkedin/rest.li,131.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:14,2024-01-25 23:14,7157.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,"0,325","0,08762887",Attractive,Attractive -> Attractive,SAME,17.0,194.0,40.0,37.0,13.0,186.0,339.0,63.0,2013.0,172.0,252.0,26.0,404.0,9c85c9e2bd1809382d31f5248b214c84843aa031,,4.0,13.0,4.0,10.0,0.0,3.0,0.0,2.0,159760.0,160.0,225353.0,+,4.0,low: 95411 *** moderate: 9932 *** high: 5067 *** very_high: 303 ***,low: 59.721 *** moderate: 6.217 *** high: 3.172 *** very_high: 0.19 ***,low: 77000 *** moderate: 12694 *** high: 10956 *** very_high: 10063 ***,low: 48.197 *** moderate: 7.946 *** high: 6.858 *** very_high: 6.299 ***,-,2.0,+,4.0,5219.0,1318.0,"3,27",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"49,1385",13430.0,78.0,10432.0,38654.0,2793.0,31911.0,205.0,209.0,70774.0,31.0,+,4.0,4.0,3.0,3.0,3.0
linkedin/rest.li,132.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:14,2024-01-25 23:14,7157.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,"0,51351351","0,09345794",Attractive,Attractive -> Attractive,SAME,20.0,214.0,37.0,42.0,19.0,154.0,493.0,66.0,2079.0,143.0,395.0,21.0,425.0,bda98704c4cbfd940a41c5519deee0837124736e,,0.0,13.0,0.0,10.0,0.0,3.0,0.0,2.0,167364.0,167.0,235237.0,+,4.0,low: 99612 *** moderate: 10856 *** high: 5125 *** very_high: 303 ***,low: 59.518 *** moderate: 6.486 *** high: 3.062 *** very_high: 0.181 ***,low: 80217 *** moderate: 13614 *** high: 11772 *** very_high: 10293 ***,low: 47.93 *** moderate: 8.134 *** high: 7.034 *** very_high: 6.15 ***,-,2.0,+,4.0,5440.0,1380.0,"3,25",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"35,6063",13890.0,78.0,10834.0,40054.0,2847.0,32623.0,209.0,215.0,72892.0,31.0,+,4.0,4.0,3.0,3.0,3.0
linkedin/rest.li,133.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:14,2024-01-25 23:14,7157.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,"0,33333333","0,06956522",Attractive,Attractive -> Attractive,SAME,16.0,230.0,42.0,35.0,14.0,151.0,644.0,36.0,2115.0,134.0,529.0,22.0,447.0,dfed15cf4c2432121ec49e92805d901a0fa77b91,,3.0,16.0,1.0,11.0,0.0,3.0,0.0,2.0,172907.0,173.0,242624.0,+,4.0,low: 102932 *** moderate: 11105 *** high: 5413 *** very_high: 303 ***,low: 59.53 *** moderate: 6.423 *** high: 3.131 *** very_high: 0.175 ***,low: 83132 *** moderate: 13795 *** high: 12011 *** very_high: 10815 ***,low: 48.079 *** moderate: 7.978 *** high: 6.947 *** very_high: 6.255 ***,-,2.0,+,4.0,5620.0,1422.0,"3,25",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"47,6884",14337.0,78.0,11234.0,41431.0,2885.0,33193.0,218.0,224.0,74848.0,31.0,+,4.0,4.0,3.0,3.0,3.0
linkedin/rest.li,134.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:14,2024-01-25 23:14,7157.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,"0,4","0,07258065",Attractive,Attractive -> Attractive,SAME,18.0,248.0,35.0,36.0,14.0,95.0,739.0,36.0,2151.0,90.0,619.0,24.0,471.0,e162e3b2b4627b21e54f8fe031b1b64110991a8b,,1.0,17.0,0.0,11.0,0.0,3.0,0.0,2.0,174587.0,175.0,244914.0,+,4.0,low: 103821 *** moderate: 11350 *** high: 5431 *** very_high: 303 ***,low: 59.467 *** moderate: 6.501 *** high: 3.111 *** very_high: 0.174 ***,low: 83697 *** moderate: 13794 *** high: 12386 *** very_high: 11028 ***,low: 47.94 *** moderate: 7.901 *** high: 7.094 *** very_high: 6.317 ***,-,2.0,+,4.0,5725.0,1440.0,"3,28",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"44,8373",14481.0,79.0,11368.0,41919.0,2894.0,33308.0,219.0,225.0,75452.0,31.0,+,4.0,4.0,3.0,3.0,3.0
linkedin/rest.li,135.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:14,2024-01-25 23:14,7157.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,"0,27777778","0,07116105",Attractive,Attractive -> Attractive,SAME,19.0,267.0,36.0,33.0,10.0,62.0,801.0,43.0,2194.0,58.0,677.0,20.0,491.0,cf98d952765734e51b25391ea6779ea3646b3717,,0.0,17.0,0.0,11.0,0.0,3.0,0.0,2.0,176659.0,177.0,247632.0,+,4.0,low: 105165 *** moderate: 11447 *** high: 5545 *** very_high: 302 ***,low: 59.53 *** moderate: 6.48 *** high: 3.139 *** very_high: 0.171 ***,low: 84727 *** moderate: 13783 *** high: 12380 *** very_high: 11569 ***,low: 47.961 *** moderate: 7.802 *** high: 7.008 *** very_high: 6.549 ***,-,2.0,o,3.0,5885.0,1481.0,"3,33",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"42,4499",14641.0,79.0,11510.0,42354.0,2912.0,33572.0,219.0,225.0,76151.0,31.0,+,4.0,4.0,3.0,3.0,3.0
linkedin/rest.li,136.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:14,2024-01-25 23:14,7157.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,"0,51515152","0,0565371",Stagnant,Attractive -> Stagnant,SAME,16.0,283.0,33.0,36.0,17.0,72.0,873.0,50.0,2244.0,68.0,745.0,18.0,509.0,9378fd4f1f98fd1cedfbc1ba35161db95e4e81a0,,0.0,17.0,0.0,11.0,0.0,3.0,0.0,2.0,178120.0,178.0,249615.0,+,4.0,low: 105862 *** moderate: 11625 *** high: 5547 *** very_high: 302 ***,low: 59.433 *** moderate: 6.526 *** high: 3.114 *** very_high: 0.17 ***,low: 85428 *** moderate: 13843 *** high: 12377 *** very_high: 11688 ***,low: 47.961 *** moderate: 7.772 *** high: 6.949 *** very_high: 6.562 ***,-,2.0,o,3.0,6030.0,1515.0,"3,39",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"42,0456",14775.0,79.0,11629.0,42722.0,2926.0,33774.0,220.0,226.0,76722.0,31.0,+,4.0,4.0,3.0,3.0,3.0
openzipkin/brave,138.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:21,2024-01-25 23:21,7227.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,"0,5","0,11538462",Attractive,Stagnant -> Attractive,SAME,18.0,156.0,16.0,27.0,8.0,118.0,1048.0,183.0,1673.0,79.0,665.0,72.0,515.0,e223f80928ad7ae17005c8e6ca273744e888fbd7,,2.0,6.0,2.0,6.0,3.0,23.0,3.0,23.0,19011.0,19.0,27752.0,++,5.0,low: 12293 *** moderate: 442 *** high: 75 *** very_high: 0 ***,low: 64.663 *** moderate: 2.325 *** high: 0.395 *** very_high: 0 ***,low: 12128 *** moderate: 406 *** high: 201 *** very_high: 75 ***,low: 63.795 *** moderate: 2.136 *** high: 1.057 *** very_high: 0.395 ***,+,4.0,++,5.0,779.0,190.0,"4,1",+,4.0,+,5.0,+,4.0,+,4.0,4.0,"41,7004",1616.0,81.0,1311.0,4924.0,291.0,3785.0,14.0,14.0,8723.0,31.0,+,4.0,5.0,4.0,5.0,5.0
openzipkin/brave,139.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:21,2024-01-25 23:21,7227.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,"0,33333333","0,09302326",Attractive,Attractive -> Attractive,DOWN,16.0,172.0,27.0,25.0,9.0,177.0,1225.0,128.0,1801.0,146.0,811.0,36.0,551.0,d44fd130666300564596d4fe3328dda955248bae,,7.0,13.0,3.0,9.0,3.0,26.0,3.0,26.0,24267.0,24.0,37614.0,++,5.0,low: 15710 *** moderate: 551 *** high: 341 *** very_high: 0 ***,low: 64.738 *** moderate: 2.271 *** high: 1.405 *** very_high: 0 ***,low: 15566 *** moderate: 502 *** high: 268 *** very_high: 266 ***,low: 64.145 *** moderate: 2.069 *** high: 1.104 *** very_high: 1.096 ***,+,4.0,++,5.0,993.0,227.0,"4,09",+,4.0,+,4.0,+,4.0,+,4.0,4.0,"44,8742",2456.0,83.0,2043.0,8688.0,362.0,4708.0,51.0,51.0,13447.0,36.0,o,3.0,4.0,4.0,5.0,4.0
openzipkin/brave,140.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:21,2024-01-25 23:21,7227.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,"0,2","0,06010929",Terminal,Attractive -> Terminal,SAME,11.0,183.0,25.0,18.0,5.0,49.0,1274.0,114.0,1915.0,31.0,842.0,41.0,592.0,79e3ecc1b608f3bd6445e83ba5a5530210d5f06a,,8.0,21.0,5.0,14.0,0.0,26.0,0.0,26.0,25900.0,26.0,39671.0,++,5.0,low: 16850 *** moderate: 552 *** high: 341 *** very_high: 0 ***,low: 65.058 *** moderate: 2.131 *** high: 1.317 *** very_high: 0 ***,low: 16651 *** moderate: 558 *** high: 268 *** very_high: 266 ***,low: 64.29 *** moderate: 2.154 *** high: 1.035 *** very_high: 1.027 ***,+,4.0,++,5.0,1189.0,269.0,"4,59",+,4.0,+,4.0,+,4.0,+,4.0,4.0,"43,9423",2562.0,84.0,2147.0,9080.0,364.0,4732.0,51.0,51.0,13863.0,35.0,o,3.0,4.0,4.0,5.0,4.0
openzipkin/brave,141.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:21,2024-01-25 23:21,7227.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,0,"0,00543478",Terminal,Terminal -> Terminal,SAME,1.0,184.0,18.0,1.0,0.0,13.0,1287.0,82.0,1997.0,2.0,844.0,14.0,606.0,5be287b91c3d18da9fc7a597d71b12b27be6043c,,3.0,24.0,0.0,14.0,0.0,26.0,0.0,26.0,25900.0,26.0,39671.0,++,5.0,low: 16850 *** moderate: 552 *** high: 341 *** very_high: 0 ***,low: 65.058 *** moderate: 2.131 *** high: 1.317 *** very_high: 0 ***,low: 16651 *** moderate: 558 *** high: 268 *** very_high: 266 ***,low: 64.29 *** moderate: 2.154 *** high: 1.035 *** very_high: 1.027 ***,+,4.0,++,5.0,1189.0,269.0,"4,59",+,4.0,+,4.0,+,4.0,+,4.0,4.0,"43,9055",2562.0,84.0,2147.0,9080.0,364.0,4732.0,51.0,51.0,13863.0,35.0,o,3.0,4.0,4.0,5.0,4.0
openzipkin/brave,142.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:21,2024-01-25 23:21,7227.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,0,"0,05154639",Terminal,Terminal -> Terminal,SAME,10.0,194.0,1.0,12.0,0.0,19.0,1306.0,97.0,2094.0,11.0,855.0,21.0,627.0,600f016e28c645cc4a6231ff806c7fe6054f7d6e,,5.0,29.0,3.0,17.0,0.0,26.0,0.0,26.0,25903.0,26.0,39674.0,++,5.0,low: 16853 *** moderate: 552 *** high: 341 *** very_high: 0 ***,low: 65.062 *** moderate: 2.131 *** high: 1.316 *** very_high: 0 ***,low: 16654 *** moderate: 558 *** high: 268 *** very_high: 266 ***,low: 64.294 *** moderate: 2.154 *** high: 1.035 *** very_high: 1.027 ***,+,4.0,++,5.0,1189.0,269.0,"4,59",+,4.0,+,4.0,+,4.0,+,4.0,4.0,"43,5697",2562.0,84.0,2147.0,9080.0,364.0,4732.0,51.0,51.0,13863.0,35.0,o,3.0,4.0,4.0,5.0,4.0
openzipkin/brave,143.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:21,2024-01-25 23:21,7227.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,"0,33333333","0,03",Stagnant,Terminal -> Stagnant,SAME,6.0,200.0,12.0,11.0,4.0,15.0,1321.0,71.0,2165.0,10.0,865.0,29.0,656.0,eb985f48c0e6baf1f5b8d2122b212211d373a1a9,,4.0,33.0,2.0,19.0,0.0,26.0,0.0,26.0,26001.0,26.0,39788.0,++,5.0,low: 16928 *** moderate: 551 *** high: 341 *** very_high: 0 ***,low: 65.105 *** moderate: 2.119 *** high: 1.311 *** very_high: 0 ***,low: 16729 *** moderate: 557 *** high: 268 *** very_high: 266 ***,low: 64.34 *** moderate: 2.142 *** high: 1.031 *** very_high: 1.023 ***,+,4.0,++,5.0,1189.0,269.0,"4,57",+,4.0,+,4.0,+,4.0,+,4.0,4.0,"43,6669",2564.0,84.0,2149.0,9089.0,364.0,4732.0,51.0,51.0,13872.0,35.0,o,3.0,4.0,4.0,5.0,4.0
openzipkin/brave,144.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:21,2024-01-25 23:21,7227.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,"0,36363636","0,02439024",Stagnant,Stagnant -> Stagnant,SAME,5.0,205.0,11.0,10.0,4.0,20.0,1341.0,66.0,2231.0,10.0,875.0,27.0,683.0,df3b53dc956a9fc77b6268f67aab5aa885be5dda,,6.0,39.0,0.0,19.0,0.0,26.0,0.0,26.0,26299.0,26.0,40188.0,++,5.0,low: 17120 *** moderate: 551 *** high: 341 *** very_high: 0 ***,low: 65.098 *** moderate: 2.095 *** high: 1.297 *** very_high: 0 ***,low: 16886 *** moderate: 592 *** high: 268 *** very_high: 266 ***,low: 64.208 *** moderate: 2.251 *** high: 1.019 *** very_high: 1.011 ***,+,4.0,++,5.0,1353.0,283.0,"5,14",o,3.0,+,4.0,o,3.0,+,4.0,4.0,"43,4392",2600.0,84.0,2181.0,9141.0,368.0,4784.0,51.0,51.0,13976.0,35.0,o,3.0,4.0,3.0,5.0,4.0
rsocket/rsocket-java,146.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:25,2024-01-25 23:25,7355.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,"0,40909091","0,12676056",Attractive,Attractive -> Attractive,SAME,9.0,71.0,22.0,18.0,9.0,76.0,732.0,351.0,1331.0,46.0,515.0,63.0,196.0,4e966851cd2ea902b2ee02bd2e3e6871e6f1d705,,4.0,29.0,4.0,29.0,6.0,23.0,5.0,21.0,16079.0,16.0,21249.0,++,5.0,low: 11015 *** moderate: 492 *** high: 135 *** very_high: 0 ***,low: 68.506 *** moderate: 3.06 *** high: 0.84 *** very_high: 0 ***,low: 9201 *** moderate: 1246 *** high: 954 *** very_high: 241 ***,low: 57.224 *** moderate: 7.749 *** high: 5.933 *** very_high: 1.499 ***,+,4.0,++,5.0,900.0,191.0,"5,6",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"31,5819",887.0,79.0,704.0,2662.0,167.0,2428.0,16.0,16.0,5106.0,24.0,+,4.0,4.0,4.0,5.0,4.0
rsocket/rsocket-java,147.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:25,2024-01-25 23:25,7355.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,"0,22222222","0,02739726",Terminal,Attractive -> Terminal,SAME,2.0,73.0,18.0,7.0,4.0,147.0,879.0,244.0,1575.0,71.0,586.0,36.0,232.0,5631f69aca6da7043b9cdca9f4f125187d925837,,34.0,63.0,34.0,63.0,11.0,34.0,9.0,30.0,15724.0,16.0,22275.0,++,5.0,low: 10711 *** moderate: 683 *** high: 145 *** very_high: 0 ***,low: 68.119 *** moderate: 4.344 *** high: 0.922 *** very_high: 0 ***,low: 8956 *** moderate: 1084 *** high: 1060 *** very_high: 439 ***,low: 56.958 *** moderate: 6.894 *** high: 6.741 *** very_high: 2.792 ***,+,4.0,++,5.0,567.0,136.0,"3,61",+,4.0,+,5.0,+,4.0,+,4.0,4.0,"36,422",1115.0,83.0,926.0,3976.0,173.0,2513.0,16.0,16.0,6505.0,29.0,+,4.0,5.0,4.0,5.0,5.0
rsocket/rsocket-java,148.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:25,2024-01-25 23:25,7355.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,"0,57142857","0,0875",Attractive,Terminal -> Attractive,SAME,7.0,80.0,7.0,12.0,4.0,89.0,968.0,195.0,1770.0,46.0,632.0,25.0,257.0,8c928ec3645ab3f9b0e8c1386dab4be6e3978914,,17.0,80.0,17.0,80.0,9.0,43.0,9.0,39.0,20913.0,21.0,28058.0,++,5.0,low: 13449 *** moderate: 1545 *** high: 508 *** very_high: 0 ***,low: 64.309 *** moderate: 7.388 *** high: 2.429 *** very_high: 0 ***,low: 11193 *** moderate: 1605 *** high: 1545 *** very_high: 1159 ***,low: 53.522 *** moderate: 7.675 *** high: 7.388 *** very_high: 5.542 ***,+,4.0,+,4.0,1647.0,319.0,"7,88",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"40,088",1377.0,86.0,1188.0,4468.0,188.0,2756.0,1.0,1.0,7225.0,26.0,+,4.0,4.0,4.0,4.0,4.0
rsocket/rsocket-java,149.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:25,2024-01-25 23:25,7355.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,"0,25","0,11111111",Attractive,Attractive -> Attractive,SAME,10.0,90.0,12.0,13.0,3.0,52.0,1020.0,166.0,1936.0,30.0,662.0,27.0,284.0,f02867d1fda2f2050a35191c468aba764c64ec1d,,9.0,89.0,9.0,89.0,4.0,47.0,3.0,42.0,23000.0,23.0,30640.0,++,5.0,low: 14607 *** moderate: 1846 *** high: 767 *** very_high: 0 ***,low: 63.509 *** moderate: 8.026 *** high: 3.335 *** very_high: 0 ***,low: 12188 *** moderate: 1949 *** high: 1587 *** very_high: 1496 ***,low: 52.991 *** moderate: 8.474 *** high: 6.9 *** very_high: 6.504 ***,+,4.0,o,3.0,1826.0,382.0,"7,94",o,3.0,+,4.0,+,4.0,o,4.0,4.0,"43,9889",1461.0,86.0,1260.0,4780.0,200.0,2936.0,1.0,1.0,7717.0,25.0,+,4.0,4.0,4.0,4.0,4.0
rsocket/rsocket-java,150.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:25,2024-01-25 23:25,7355.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,"0,23076923","0,04255319",Terminal,Attractive -> Terminal,SAME,4.0,94.0,13.0,7.0,3.0,9.0,1029.0,124.0,2060.0,4.0,666.0,17.0,301.0,16fdb87bada4050c0ff470b50062c48a87ba7e10,,2.0,91.0,2.0,91.0,0.0,47.0,0.0,42.0,23039.0,23.0,30690.0,++,5.0,low: 14699 *** moderate: 1785 *** high: 767 *** very_high: 0 ***,low: 63.801 *** moderate: 7.748 *** high: 3.329 *** very_high: 0 ***,low: 12279 *** moderate: 1888 *** high: 1588 *** very_high: 1496 ***,low: 53.297 *** moderate: 8.195 *** high: 6.893 *** very_high: 6.493 ***,+,4.0,+,4.0,1822.0,382.0,"7,91",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"44,035",1464.0,86.0,1263.0,4791.0,200.0,2936.0,1.0,1.0,7728.0,25.0,+,4.0,4.0,4.0,4.0,4.0
rsocket/rsocket-java,151.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:25,2024-01-25 23:25,7355.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,"0,42857143","0,03092784",Stagnant,Terminal -> Stagnant,SAME,3.0,97.0,7.0,6.0,3.0,19.0,1048.0,87.0,2147.0,8.0,674.0,16.0,317.0,571af15e2c9c6c89964113d2e0c6b528ffc662d5,,0.0,91.0,0.0,91.0,0.0,47.0,0.0,42.0,23165.0,23.0,30861.0,++,5.0,low: 14781 *** moderate: 1786 *** high: 767 *** very_high: 0 ***,low: 63.807 *** moderate: 7.71 *** high: 3.311 *** very_high: 0 ***,low: 12325 *** moderate: 1925 *** high: 1588 *** very_high: 1496 ***,low: 53.205 *** moderate: 8.31 *** high: 6.855 *** very_high: 6.458 ***,+,4.0,+,4.0,1874.0,392.0,"8,09",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"44,9516",1473.0,86.0,1270.0,4806.0,202.0,2966.0,1.0,1.0,7773.0,25.0,+,4.0,4.0,4.0,4.0,4.0
rsocket/rsocket-java,152.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:25,2024-01-25 23:25,7355.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,"0,66666667","0,03",Stagnant,Stagnant -> Stagnant,SAME,3.0,100.0,6.0,7.0,4.0,24.0,1072.0,78.0,2225.0,13.0,687.0,16.0,333.0,e31038f04e8bfc7b9c3a9a2b3a12fd578ed02a40,,2.0,93.0,2.0,93.0,0.0,47.0,0.0,42.0,24294.0,24.0,32290.0,++,5.0,low: 15485 *** moderate: 1828 *** high: 771 *** very_high: 0 ***,low: 63.74 *** moderate: 7.524 *** high: 3.174 *** very_high: 0 ***,low: 13018 *** moderate: 1931 *** high: 1635 *** very_high: 1500 ***,low: 53.585 *** moderate: 7.948 *** high: 6.73 *** very_high: 6.174 ***,+,4.0,+,4.0,1950.0,412.0,"8,03",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"44,7897",1507.0,85.0,1282.0,4824.0,224.0,3235.0,1.0,1.0,8060.0,25.0,+,4.0,4.0,4.0,4.0,4.0
google/jimfs,154.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:27,2024-01-25 23:27,7406.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,"0,375","0,08571429",Attractive,Fluctuating -> Attractive,SAME,3.0,35.0,8.0,8.0,3.0,14.0,101.0,82.0,1675.0,12.0,50.0,12.0,195.0,93a6c6782a9fdf1365face2461876b8644b2a404,,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,7515.0,8.0,10589.0,++,5.0,low: 5289 *** moderate: 228 *** high: 0 *** very_high: 0 ***,low: 70.379 *** moderate: 3.034 *** high: 0 *** very_high: 0 ***,low: 4922 *** moderate: 381 *** high: 214 *** very_high: 0 ***,low: 65.496 *** moderate: 5.07 *** high: 2.848 *** very_high: 0 ***,++,5.0,++,5.0,192.0,64.0,"2,55",++,5.0,+,5.0,++,5.0,+,5.0,5.0,"102,5065",636.0,81.0,516.0,1475.0,116.0,1408.0,4.0,4.0,2887.0,27.0,+,4.0,5.0,5.0,5.0,5.0
google/jimfs,155.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:27,2024-01-25 23:27,7406.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,"0,375",0,Stagnant,Attractive -> Stagnant,SAME,0.0,35.0,8.0,3.0,3.0,9.0,110.0,83.0,1758.0,3.0,53.0,9.0,204.0,beaae0129350d7d576006789b4c2842ae82eb32b,,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,7511.0,8.0,10585.0,++,5.0,low: 5285 *** moderate: 228 *** high: 0 *** very_high: 0 ***,low: 70.363 *** moderate: 3.036 *** high: 0 *** very_high: 0 ***,low: 4918 *** moderate: 381 *** high: 214 *** very_high: 0 ***,low: 65.477 *** moderate: 5.073 *** high: 2.849 *** very_high: 0 ***,++,5.0,++,5.0,192.0,64.0,"2,56",++,5.0,+,5.0,++,5.0,+,5.0,5.0,"95,1928",636.0,81.0,516.0,1475.0,116.0,1408.0,4.0,4.0,2887.0,27.0,+,4.0,5.0,5.0,5.0,5.0
google/jimfs,156.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:27,2024-01-25 23:27,7406.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,"0,33333333","0,07894737",Attractive,Stagnant -> Attractive,SAME,3.0,38.0,3.0,5.0,1.0,18.0,128.0,117.0,1875.0,14.0,67.0,13.0,217.0,6557b5adc313e13dccc35f954bac92f5f0f6d0dc,,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,7511.0,8.0,10585.0,++,5.0,low: 5285 *** moderate: 228 *** high: 0 *** very_high: 0 ***,low: 70.363 *** moderate: 3.036 *** high: 0 *** very_high: 0 ***,low: 4918 *** moderate: 381 *** high: 214 *** very_high: 0 ***,low: 65.477 *** moderate: 5.073 *** high: 2.849 *** very_high: 0 ***,++,5.0,++,5.0,192.0,64.0,"2,56",++,5.0,+,5.0,++,5.0,+,5.0,5.0,"99,9381",636.0,81.0,516.0,1475.0,116.0,1408.0,4.0,4.0,2887.0,27.0,+,4.0,5.0,5.0,5.0,5.0
google/jimfs,157.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 23:27,2024-01-25 23:27,7406.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,"0,4","0,05",Stagnant,Attractive -> Stagnant,SAME,2.0,40.0,5.0,4.0,2.0,32.0,160.0,101.0,1976.0,31.0,98.0,11.0,228.0,3c9d8babec2c79cdce4f4e92ad6d4e174e0a8028,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7511.0,8.0,10585.0,++,5.0,low: 5285 *** moderate: 228 *** high: 0 *** very_high: 0 ***,low: 70.363 *** moderate: 3.036 *** high: 0 *** very_high: 0 ***,low: 4918 *** moderate: 381 *** high: 214 *** very_high: 0 ***,low: 65.477 *** moderate: 5.073 *** high: 2.849 *** very_high: 0 ***,++,5.0,++,5.0,192.0,64.0,"2,56",++,5.0,+,5.0,++,5.0,+,5.0,5.0,"85,2977",636.0,81.0,516.0,1475.0,116.0,1408.0,4.0,4.0,2887.0,27.0,+,4.0,5.0,5.0,5.0,5.0
